book_id,slug,title,existing_tags,suggested_theme_tags,suggested_geo_tags,merged_tags,changed
86e98389-0e78-44d5-a3c9-0a615f6dff62,somewhere-sometimes-in-japan-herbie-yamaguchi,Somewhere Sometimes in Japan,,asia; urban,japan; okinawa,asia; urban; japan; okinawa,yes
52c9b231-3a11-4752-a42a-0d0859889f26,extraordinary-experiences-morganna-magee,Extraordinary Experiences,,nature,,nature,yes
aa728f98-b61a-4026-9357-6fc02bf9800a,handsworth-riots-1985-pogus-caesar,Handsworth Riots 1985,,,england,england,yes
c109b47a-5fe3-4aa6-a94e-0c2574ca4476,flowers-in-the-mirror-a-reader-ruben-lundgren,Flowers in the Mirror – A Reader,,asia,china,asia; china,yes
00353eea-ac3c-43e4-971c-15b48b68f938,that-thing-that-never-vanished-emanuele-satolli,That Thing That Never Vanished,,europe,,europe,yes
dcb51930-fdad-49b6-900a-a49f170170e4,frameworks,Frameworks,architecture; construction,architecture; europe,,architecture; construction; europe,yes
385e0481-a05c-4a50-9628-6b1b57e2331a,fly-posting-manchester-1980s-matthew-rich,"Fly-posting, Manchester 1980s",,,england; manchester,england; manchester,yes
b6d174ef-c38b-4496-b4e1-c53c8ca45379,smithfield-market-dublin-199091-claude-le-gall,"Smithfield Market, Dublin 1990–91",,,dublin; ireland,dublin; ireland,yes
a8dc1e0c-98dd-40c0-9bde-4efaf39468f5,something-vibrantly-alive-jean-christophe-arcos,Something Vibrantly Alive,memory; art; geology,,,memory; art; geology,no
6943f971-012c-41c2-83e9-223c264aed53,sorry-im-not-sorry-lauren-joy-kennett,Sorry I’m Not Sorry,autism; self-discovery,,portsmouth; united kingdom,autism; self-discovery; portsmouth; united kingdom,yes
a98fc7b3-21df-4b98-a641-65a58f328279,house-of-the-stray-dog-cole-flynn-quirke,House of the Stray Dog,adulthood; youth,,,adulthood; youth,no
d0000f6f-45e9-4bc7-85d3-e44e55c5187b,american-portraits-1979-1989-leon-borensztein,American Portraits 1979-1989,america,america; portraits,oakland; united states,america; portraits; oakland; united states,yes
b2b68ed7-49ef-41c8-bfe3-187513156e37,mantis-daido-moriyama,Mantis,,asia,,asia,yes
db1aa132-8848-4e84-8b62-987006fe5ee1,we-were-just-little-boys-tace-stevens,We Were Just Little Boys,,australia,,australia,yes
0ff5a30b-cec9-491b-a838-6b06bd308c31,moritz-neumuller-ed-dafna-talmor,Constructed Landscapes: Addendum,,landscape,,landscape,yes
cf1428ca-7e10-40ec-a4c0-2b83db8c09c5,shining-hikaru,Shining,,,,,no
c4054e67-84b6-4b8c-bc1e-d3d423af6f2f,the-course-of-water-fieldnotes-from-californias-owens-valley-todd-stewart,The Course of Water – Fieldnotes from California's Owens Valley,,landscape,los angeles; united states,landscape; los angeles; united states,yes
e1cb2afa-e328-472a-97ed-7d4e573650e5,east-london-1986-series-2-books-julie-cunnah,East London 1986 series 2 books,,,,,no
f67fd2fb-6812-4dbf-bf51-5eb719fb0b9f,wolfsburg-diary,Wolfsburg Diary,wolfsburg; germany,urban,germany; wolfsburg,wolfsburg; germany; urban,yes
c1fda395-0110-4680-9b4b-a12cd6cc98ed,taipei-diary,Taipei Diary,taipei; taiwan; asia,urban,taipei; taiwan,taipei; taiwan; asia; urban,yes
46f44a82-ea0e-410a-9aef-238bb8f41237,not-a-cookbook-robby-reis,Not a Cookbook,,portraits,canada; montreal,portraits; canada; montreal,yes
a5bb35e8-03c2-4682-b76e-b080da7aa8ca,44-irving-street-19701971-susan-meiselas,"44 Irving Street, 1970–1971",,portraits,cambridge; united states,portraits; cambridge; united states,yes
df6288eb-e827-4f17-b9ab-485c46762c6f,the-marble-david-brandon-geeting,The Marble,,,,,no
77a07cc5-e9e1-4fc6-a88d-4270a0b3df12,weltschmerz-jens-olof-lasthein,Weltschmerz,,portraits; street,stockholm; sweden,portraits; street; stockholm; sweden,yes
5f2540d4-4ffe-4a42-8f1b-bda48accd2ee,banglatown-london-1991-wayne-tippetts,"Banglatown, London 1991",,,england; london,england; london,yes
77f21965-bd3b-43a2-8a95-7290ddb672ae,being-british-19702019-series-3-books-barry-lewis,Being British 1970–2019 series 3 books,,,,,no
6a2204bc-04fa-4b25-943e-9eb6c0a71294,england-scotland-in-protest-197578-phil-portus,England & Scotland in Protest 1975–78,,,england; scotland,england; scotland,yes
587eff30-57be-41e2-a158-274a692c0291,lost-coast-second-edition-curran-hatleberg,Lost Coast (Second Edition),,landscape,california; eureka,landscape; california; eureka,yes
37b2c817-bcd2-46f7-8357-1319cedbb6a7,atlantis-oriane-thomasson,Atlantis,,,,,no
903870d6-9a90-4665-a7d6-979c0f1dfbdd,at-that-particular-moment,At That Particular Moment,america; alaska,landscape,alaska; denali,america; alaska; landscape; denali,yes
eafad017-760f-4365-8c1b-da7c586b5c77,chelsea-1980s-roger-george-clark,Chelsea 1980s,,,,,no
5e847950-b340-4762-8c26-90aea676d438,ikebana,Ikebana,japan,asia,australia; china; melbourne; shenzhen,japan; asia; australia; china; melbourne; shenzhen,yes
89d1137c-9e37-4521-9389-9cc3c5d83aea,swan-moons-swan-moon-swan-moon,Swan Moon's Swan Moon,,portraits; urban,america; los angeles,portraits; urban; america; los angeles,yes
3ef7606f-161f-4c0c-be97-68f42366e6a9,street-portraits-series-3-books-syd-shelton,Street Portraits Series. 3 Books,,portraits; street,,portraits; street,yes
58624d5d-e4f5-4fc1-a16a-f0a4f98815af,women-protest-19811991-jenny-matthews,Women Protest 1981–1991,,,england,england,yes
70e5686e-1980-4e79-8e52-31a0f7def1ee,burn-up-northampton-1997-elaine-constantine,"Burn up, Northampton 1997",,urban,england; northampton,urban; england; northampton,yes
dc546b24-e11e-4a39-879d-f084657e1053,nyc-passengers-19761981-joni-sternbach,NYC Passengers 1976–1981,,urban,america; new york,urban; america; new york,yes
bc1acf76-f5ad-4ebd-8693-248fc5476c2c,lgbtq-in-the-north-1990s-stuart-linden-rhodes,LGBTQ+ in the North 1990s,,,england,england,yes
b79faa6f-df9b-494c-86ce-f32051a508ec,blood-green-curran-hatleberg,Blood Green,,nature,america; southeast,nature; america; southeast,yes
bd3d19aa-f846-451c-a6ba-9a2beb45bd1e,verticales,Verticales,,,,,no
e9326d70-7692-4b66-8625-3f61e2594238,encounters-project,Encounters Project,australia; landscape,landscape; nature; urban,australia; victorian high plains,australia; landscape; nature; urban; victorian high plains,yes
651d1ca4-d905-42b5-bbef-54d0546c88d5,hong-kong-parr-martin-parr,Hong Kong Parr,,street; urban,china; hong kong,street; urban; china; hong kong,yes
d40a3c28-192c-4726-a5bd-eef85f0ee5dd,totalsanierung-mullerstrasse-ilmer-thies,Totalsanierung Müllerstrasse,,architecture; urban,switzerland; zurich,architecture; urban; switzerland; zurich,yes
89f5fc8f-ece6-45b2-85e1-cf9310b06201,english-days-out-1980s-90s-series-2-books-robert-morris,English Days Out 1980s & 90s series 2 books,,,,,no
ab091e14-c9b5-44a9-8fce-ae58145becc3,asunder-s-billie-mandle,Asunder,,landscape,northern california; usa,landscape; northern california; usa,yes
5a62e719-561f-4c18-a4d0-a344363754ed,double-player-peter-tomka,Double Player,,,,,no
c13a574e-49c1-4621-843b-bcb6c0189c08,the-southgate-estate-runcorn-new-town-cheshire1991-david-moore,"The Southgate Estate, Runcorn New Town, Cheshire.1991",,,runcorn; uk,runcorn; uk,yes
9eb043d3-8dfa-4220-af44-11e24376161f,berlin-wall-19851990-melanie-friend,Berlin Wall 1985–1990,,europe; street; urban,berlin; germany,europe; street; urban; berlin; germany,yes
3047f228-4e08-4e43-b7c9-47c7c21e8109,the-north-eastern-estates,The North Eastern Estates,sapporo; hokkaido; japan; architecture,architecture; asia; nature,japan; sapporo,sapporo; hokkaido; japan; architecture; asia; nature,yes
bc7a0087-1183-4955-8fdc-1ce896933667,the-empire-on-which-the-sun-never-sets-bruce-gilden,The Empire On Which the Sun Never Sets,,europe; portraits; street,england; liverpool,europe; portraits; street; england; liverpool,yes
4d1d1ad8-39c6-44b7-accd-efe125d4a151,sealskin-jeff-dworsky,Sealskin,,nature; portraits,penobscot bay; usa,nature; portraits; penobscot bay; usa,yes
b16622c3-5438-4195-a08d-b63b81f673ac,mountain-views-from-my-archive,Mountain views from my archive,mountains; nature; landscape; canada; japan; norway,asia; landscape; nature,canada; canadian rockies,mountains; nature; landscape; canada; japan; norway; asia; canadian rockies,yes
2e7df5b3-c7a1-44f5-89df-410a477e214c,flughafen-berlin-tegel-andreas-gehrke,Flughafen Berlin-Tegel,,architecture; europe,berlin; germany,architecture; europe; berlin; germany,yes
d8ade094-4a4d-420f-bb4d-574597cb324d,brighton-1984-uwe-bedenbecker,Brighton 1984,,europe; street; urban,brighton; england,europe; street; urban; brighton; england,yes
4cc3e151-6f8d-41dc-b493-fb4a8711f69f,new-york-19851990-series-2-books-andreas-bleckmann,New York 1985–1990 series 2 books,,america; street; urban,new york; usa,america; street; urban; new york; usa,yes
065122cc-8630-47d2-a4e6-7da5036bbe36,letting-go-anastasia-davis,Letting Go,,,,,no
2b8564b6-b36c-40ea-967e-9fe1bd1e3664,still-life-of-teenagers-barbara-marstrand,Still Life of Teenagers,,portraits; still life,copenhagen; denmark,portraits; still life; copenhagen; denmark,yes
70a85628-1182-445b-8620-1bd4d32f960c,good-goddamn-bryan-schutmaat,Good Goddamn,,america; portraits,texas; usa,america; portraits; texas; usa,yes
48be0e85-d5f5-46d4-8af2-542e3dadcbba,you-are-what-you-do-daniel-arnold,You Are What You Do,,street; urban,new york; usa,street; urban; new york; usa,yes
e12db41d-7c5b-46dd-bca1-42f4c60c2834,monos-vincenzo-pagliuca,mónos,italy; architecture; buildings,architecture; italy,,italy; architecture; buildings,no
8efbbb98-6c45-4478-8c8f-f58524c46bc5,under-all-of-this-there-are-rivers-and-swamps-chris-neophytou,Under all of this there are rivers and swamps,australia,landscape; nature,australia; queensland,australia; landscape; nature; queensland,yes
1d907877-53fd-441c-8fd4-a668562f31a7,denby-brothers-spinners-ltd-keighley-1978-kathryn-bethel,Denby Brothers (Spinners) Ltd. Keighley. 1978,,,,,no
17de2578-211f-4b76-a9ea-6d3219068795,self-reflection-henriette-sabroe-ebbesen,Self Reflection,,portraits; still life,copenhagen; denmark,portraits; still life; copenhagen; denmark,yes
0cbd114b-dfe1-4059-a6ca-186e11f2d431,building-for-a-typhoon,Building For A Typhoon,architecture; japan; tokyo,architecture; asia,japan; tokyo,architecture; japan; tokyo; asia,yes
e27308f4-b481-4c57-ba18-e5a63758a095,a-field-guide-to-seeing-new-lands,A Field Guide To Seeing New Lands,arctic; andes; landscape,landscape,arctic; south pole,arctic; andes; landscape; south pole,yes
9a5fa7d8-0da4-4f37-8b62-c76928d93acf,on-trial,On Trial,canada; america,america; portraits,usa,canada; america; portraits; usa,yes
6bcaa3b9-e4e1-4b1f-b17e-1102951f28dd,south-central-mark-steinmetz,South Central,atlanta; georgia; america,america; portraits,,atlanta; georgia; america; portraits,yes
88aa3236-73d4-4643-a14c-26bda1fcf803,the-infinite-tree-de-eindeloze-boom-ron-dirven,The Infinite Tree (De Eindeloze Boom),,nature,,nature,yes
efdd5855-084c-4800-8372-cc67220eaab4,london-1960s-robert-blomfield,London 1960s,,,london; uk,london; uk,yes
8cfcc982-4bb6-4cd5-8869-27c0b40f7140,to-istanbul-by-bicycle-1960-robert-blomfield,To Istanbul by Bicycle 1960,,,istanbul; turkey,istanbul; turkey,yes
3e9d5057-941a-4a78-adc8-7f6997799f3e,in-the-beginning-roe-ethridge,In the Beginning,america; suburb; florida,america; still life,,america; suburb; florida; still life,yes
a218e85f-cf8a-4d43-8161-6fef02b78bab,tour,tOUR,landscape,italy; landscape,cesena; italy,landscape; italy; cesena,yes
b31c30e2-ac01-445c-bf1c-bafeffab5132,californian-wildflowers-pieter-hugo,Californian Wildflowers,california; skid row; america,portraits; street,los angeles; san francisco; usa,california; skid row; america; portraits; street; los angeles; san francisco; usa,yes
ac3a1561-04bc-4261-b2c9-6eef16dc169b,tout-est-possible-maite-carames,Tout est Possible,,france; urban,france; paris,france; urban; paris,yes
2f720861-1f52-403c-a890-03e5d8bb5842,are-we-there-jenni-toivonen,Are We There,,nature,brazil; penedo,nature; brazil; penedo,yes
8685a571-83a0-471f-a291-870363b0c32d,found-polaroids-kyler-zeleny,Found Polaroids,archives; polaroids; vernacular photography,,,archives; polaroids; vernacular photography,no
dd650211-f169-4e37-a481-a8b54d710002,good-morning-america-volume-i-mark-power,"Good Morning, America  (Volume I)",usa; landscape; politics,america,,usa; landscape; politics; america,yes
aede5314-a1d8-420f-bea3-0f9c9c911597,jasper-special-edition-cody-haltom,Jasper: Special Edition,,landscape,ozark mountains; usa,landscape; ozark mountains; usa,yes
625ff8a6-cc4a-4d78-a7fa-fde45f92093c,rude-in-the-good-way-roe-ethridge,Rude in the Good Way,sexuality; identity,,,sexuality; identity,no
4d0eb998-c5c4-40ec-9184-8e400875efc4,the-last-things-john-lehr,The Last Things,,america; architecture,,america; architecture,yes
4d3408b7-36b1-4c04-995d-2718de235964,bury-me-in-the-back-forty,Bury Me in the Back Forty,canada; prairies; community,america,canada; canadian prairies,canada; prairies; community; america; canadian prairies,yes
3186d43a-4902-4da1-832e-1f84c50def54,the-perfect-crime-concerning-the-murder-of-reality-jan-staiger-malte-uchtmann,The Perfect Crime: Concerning the Murder of Reality,,germany,,germany,yes
8ae6d40b-b3bf-4416-b2a0-4dcd07c6d1e7,everything-is-narrative-work-from-162-artists,Everything Is Narrative,photography; landscape; documentary; survey; anthology; storytelling,,,photography; landscape; documentary; survey; anthology; storytelling,no
eb0d8deb-cd8c-4fc1-86d9-cc5922f25b75,a-guide-to-infrastructure-corruption-alejandro-cartagena,A Guide to Infrastructure & Corruption,mexico; suburbia,urban,mexico; monterrey,mexico; suburbia; urban; monterrey,yes
2422b9e5-31a8-4fbb-9e7d-341749d4bc0e,suburban-bus-alejandro-cartagena,Suburban Bus,mexico; juarez; transport; suburbia,urban,juarez; mexico,mexico; juarez; transport; suburbia; urban,yes
99c7effc-5ebf-4802-96ee-96c263843151,oldham-19741988-paul-thorpe,Oldham 1974–1988,,,,,no
c8acf7e7-e3f1-4e86-8b55-be97fb23e44d,carbon-county-folio-box-with-booklet-john-sanderson,Carbon County Folio Box with Booklet,,landscape; nature,usa; wyoming,landscape; nature; usa; wyoming,yes
3f8465d0-0781-47bd-a567-4bf0d7c55417,provisoria-ria-verhaeghe,Provisoria,photography; design,,,photography; design,no
7471b0c7-3cfb-4730-b28d-233b62ee6217,floating-signifiers-case-studies-on-image-origin-and-representation-daan-paans,"Floating Signifiers – Case studies on image, origin and representation",,,,,no
9036ba78-8ca8-47a0-81b6-efeba35174bc,a-door-to-the-garden-irina-kholodna,A Door to the Garden,ireland; galway,,connemara; galway; ireland,ireland; galway; connemara,yes
ed1536b8-0aae-49a0-8a37-cd7571d5ccb7,the-dutch-album-irina-kholodna,The Dutch Album,,,,,no
7293e785-3989-4ee4-ba15-6d3c0f059295,soho-north-east-london-1980s1990s-2-books-tony-kearns,Soho & North East London 1980s–1990s 2 Books,,street; urban,london; soho; uk,street; urban; london; soho; uk,yes
a841d5b8-e14a-4519-8072-bd145fa0462c,harlem-nights-19902001-gerald-cyrus,Harlem Nights 1990–2001,,,harlem; usa,harlem; usa,yes
6abfd2d2-9baf-4d9f-aa54-160a3857cfa6,sheffield-1960s-robert-blomfield,Sheffield 1960s,,,sheffield; uk,sheffield; uk,yes
74100ae6-ed68-4a78-8421-4a15b82f82ae,the-last-snows-of-a-warming-world-andrew-fedynak,The Last Snows of A Warming World,,nature,usa,nature; usa,yes
7c745ee0-7648-4c1e-8815-d4b4494cec9f,fourteen-leaves-and-a-cup-of-water-michelle-piergoelam,Fourteen Leaves and a Cup of Water,,africa; nature,suriname,africa; nature; suriname,yes
ad19bddd-9dc1-4b13-a383-24246aca27db,santa-barbara-return-jobs-back-to-us-alejandro-cartagena,Santa Barbara Return Jobs Back to Us,mexico; america; california,america; street,santa barbara; united states,mexico; america; california; street; santa barbara; united states,yes
5a842fda-f4b6-4063-94da-ef4fb85e44d6,american-drummers-19591988-val-wilmer,American Drummers 1959–1988,,america,,america,yes
a7f8a4cb-9538-4d70-8f51-743483d98cb7,the-grove-john-sanderson,The Grove,,landscape,united states; wyoming,landscape; united states; wyoming,yes
270188a3-3750-42d0-ad12-0bc84953208e,three-rings-sam-gulliver-1,Three Rings,,america,michigan; united states,america; michigan; united states,yes
a7e3ca08-d4cd-4b00-a85a-45ed600c1553,im-not-here-calypso-andrew-fedynak,"“I’m Not Here, Calypso.”",,,,,no
897d2095-81e9-444b-b635-0095ce3e6b28,pants-on-top-of-shoes-ivan-anisimov,Pants on Top of Shoes,,street; urban,georgia; tbilisi,street; urban; georgia; tbilisi,yes
8c51cfbf-f194-4e1c-9340-1882d4f48664,skirts-clare-strand,Skirts,,still life,,still life,yes
2d94031e-5f8a-4bd1-ac34-ee1520850e34,allanngorpoq-sebastien-tixier,Allanngorpoq,greenland; arctic,nature,greenland,greenland; arctic; nature,yes
7f7bb580-0f76-4fa3-a3c7-d263a79e4c2c,winter-light-riccardo-fregoso,Winter Light,,,,,no
16de6505-6395-488c-8b46-90bd649eeb74,carpoolers-4-alejandro-cartagena,Carpoolers #4,mexico; urban; transport,,,mexico; urban; transport,no
25451328-7a98-4276-90f5-b0d46b3a7abe,ground-rules-alejandro-cartagena,Ground Rules,america; mexico,america,mexico,america; mexico,no
d13b4263-d8db-49fb-aa62-6e7a4412749f,black-country-bruce-gilden,Black Country,,urban,midlands; uk,urban; midlands; uk,yes
029a6c5b-00d8-40e8-abde-a7b5a9317230,sharing-the-land-sabina-timmermans,Sharing the Land,,nature,germany; netherlands; norway,nature; germany; netherlands; norway,yes
317c10a9-04c3-40f2-9fe3-3b1ff052c429,in-the-valleys-of-the-green-and-the-grey-sandra-koestler,In the Valleys of the Green and the Grey,landscape; urban; nature,,,landscape; urban; nature,no
7d0ab39b-1c08-4381-b1af-7b39bcc6a42f,new-york-diary-peter-bialobrzeski,New York Diary,america; new york; city; manhattan,urban,new york; usa,america; new york; city; manhattan; urban; usa,yes
e60c5332-14e9-476a-8715-3f65b80edfb5,i-saw-the-man-with-a-telescope-erin-okeefe,I saw the man with a telescope.,still life; wood,still life,london; new york; united kingdom; united states,still life; wood; london; new york; united kingdom; united states,yes
b866e058-063e-4b58-952d-731ef1724eb4,the-end-sends-advance-warning-todd-hido,The End Sends Advance Warning,landscape; hawaii; arctic,landscape; portraits,alaska; arles; bering sea; chicago; france; genova; hawaiian islands; italy; le locle; miami; netherlands; nordic fjords; norway; pittsburgh; rotterdam; san francisco; seoul; south korea; switzerland; united states; washington d.c.,landscape; hawaii; arctic; portraits; alaska; arles; bering sea; chicago; france; genova; hawaiian islands; italy; le locle; miami; netherlands; nordic fjords; norway; pittsburgh; rotterdam; san francisco; seoul; south korea; switzerland; united states; washington d.c.,yes
587e2560-f0ef-42e3-b765-95e13cd761d7,rough-cut-zeit-magazin,Rough & Cut,,landscape,australia; coober pedy,landscape; australia; coober pedy,yes
661091d4-7427-49db-8967-05fea3103cc3,istanbul-diary-peter-bialobrzeski,Istanbul Diary,turkey; istanbul,urban,istanbul; turkey,turkey; istanbul; urban,yes
6de28a26-e3d8-4b34-b074-c6f14aff589d,double-reality-tom-callemin,Double Reality,photography,,,photography,no
b707ac14-ff5a-407d-a4fe-8c4bcfa3bdcf,luminous-mind-daniel-fuller,Luminous Mind,los angeles,nature,hanalei; los angeles; united states,los angeles; nature; hanalei; united states,yes
d80b2228-01b4-4312-a8e5-520859d66eb7,birds-set-suns-mark-borthwick,Bird’s set Sun’s,,,,,no
e38e46cf-52e5-4871-bbea-fc20636d5e95,strange-nature-delaney-allen,Strange Nature,america,nature,american west; united states,america; nature; american west; united states,yes
f4ccd03c-c85f-45f0-ac28-02c39fa00e53,mirror-image-hannah-hughes,Mirror Image,,,,,no
ff202276-964e-46c8-b1ca-df29c7da709f,even-a-maniac-can-learn-to-drive-cole-flynn-quirke,Even a maniac can learn to drive,adulthood,,,adulthood,no
35d12009-7fdc-4ec1-baac-6962036317ff,arn-vol6-eric-tabuchi-nelly-monnier,ARN Vol.6,france; boulonnais; pays de bray; chalonnais; cinémas; chambarans; morvan; noyonnais; devantures; perche; plaine de caen; quercy blanc; parpaing; val d’anjou; vôge; woëvre; pastoral graﬃti,france,,france; boulonnais; pays de bray; chalonnais; cinémas; chambarans; morvan; noyonnais; devantures; perche; plaine de caen; quercy blanc; parpaing; val d’anjou; vôge; woëvre; pastoral graﬃti,no
b4d7e7e9-3bb4-4053-8303-832a51014ec8,migration-patterns-brandon-ruffin,Migration Patterns,,america,oakland; richmond; san francisco; united states,america; oakland; richmond; san francisco; united states,yes
1cbad214-ca29-4af0-a870-6af3f6f83843,memories-of-an-unknown-island-veronique-rolland,Memories of an Unknown Island,,nature,,nature,yes
70bda005-d7a8-4088-861c-a234df5e9f4e,los-angeles-standards-caroline-cyril-desroche,Los Angeles Standards,los angeles; city; billboards; freeways; parking lots; stilt houses,urban,los angeles; united states,los angeles; city; billboards; freeways; parking lots; stilt houses; urban; united states,yes
ebfc12e1-a3ab-4e4e-be5e-79053810cf93,work-the-soul-must-have-johanna-tagada-hoffbeck,Work the Soul Must Have,essex; uk; alsace; france,nature,alsace; france,essex; uk; alsace; france; nature,yes
e2a87449-8fee-459d-9dd9-8f77f3ed9db3,jingo-was-born-in-the-slum-matthew-thorne,Jingo was born in the slum,australia,australia,,australia,no
2a1060ee-9083-4cc7-9c36-920630e44977,the-autumns-of-spring-jordan-sullivan,The Autumns of Spring,giverny; france; monet,nature,france; giverny,giverny; france; monet; nature,yes
5be1fcbe-9b42-4f05-82e7-e37075d14dde,red-orange-delaney-allen,Red Orange,america; still life,america; still life,california; united states,america; still life; california; united states,yes
81e3e9fd-445e-42d8-890d-60433835481f,built-work-erin-okeefe,Built Work,,architecture,,architecture,yes
63c32052-20df-40e7-b5d6-309fe9766f71,hallucinations-jordan-sullivan,Hallucinations,california; trinidad & tobago; death valley; denmark,landscape,california; denmark; trinidad; trinidad and tobago; united states,california; trinidad & tobago; death valley; denmark; landscape; trinidad; trinidad and tobago; united states,yes
1c1515aa-69c7-42fa-a706-47b3929d3459,kilburn-cherry-enda-bowe,Kilburn Cherry,,asia; portraits,kilburn; united kingdom,asia; portraits; kilburn; united kingdom,yes
bac1d5e5-3011-4866-bde5-353a6ad300b2,arn-pocket-vol3-eric-tabuchi-nelly-monnier,ARN Pocket Vol.3,france; pays d’auge; brie; camargue; architecture d’entraînement; cézallier; combrailles; côte des bar; discothèques; pays de montbéliard; outre-forêt; revermont; géométrie publique; rochefortais; pays de serres; pays toulousain; infrasculptures,architecture; france,,france; pays d’auge; brie; camargue; architecture d’entraînement; cézallier; combrailles; côte des bar; discothèques; pays de montbéliard; outre-forêt; revermont; géométrie publique; rochefortais; pays de serres; pays toulousain; infrasculptures; architecture,yes
b6ea3fc2-ffc2-465c-825e-e7278e1c3a07,day-night-wing-shya,Day / Night,polaroid; wong kar-wai,portraits,,polaroid; wong kar-wai; portraits,yes
da355ec6-4b4d-4b17-93f3-9cdeee253fc3,fragments-vol-2-iain-sarjeant,Fragments Vol. 2,,,,,no
7a6aecd7-f345-43fb-b7f5-0dd8dc3d39e2,london-1972-73-75-manfred-sundermann,"London 1972, 73, 75",,,england; london,england; london,yes
b17c562d-4c7c-47ed-a17b-ac9cc9164330,cascadia-ii-cody-cobb,Cascadia II,,america; landscape; nature,cascadia; united states,america; landscape; nature; cascadia; united states,yes
d1b7ae44-c92a-4d00-a438-2c9c10f01eb2,vanishing-anna-arendt,Vanishing,,,germany; poland,germany; poland,yes
7fd68820-fef9-43f6-8c9b-7087919f6656,searching-for-sivagami-hannah-modigh,Searching for Sivagami,,,india,india,yes
a914e1b0-aee7-4bd1-ab86-d29fd7c62acf,open-aperture-to-open-our-heart-for-tomorrow-herbie-yamaguchi,Open Aperture to Open our heart for Tomorrow,,portraits,japan,portraits; japan,yes
1fbbd53a-f988-43f1-81f4-e377aa168da8,blank-notes-marshall-to,Blank Notes,,,canada,canada,yes
606dce19-fe9f-40a2-87c2-e509fc414484,walking-with-strangers-paul-walsh,Walking With Strangers,,landscape; street,france; spain,landscape; street; france; spain,yes
1e87792b-2095-42d8-b11c-7bf7f157e2a7,sour-sun,Sour Sun,,asia; still life,,asia; still life,yes
a651fad9-3554-4307-a381-c5d4849632d6,pieza-madre-andoni-beristain,Pieza Madre,,,,,no
d322a75f-fdcd-4da9-9e47-67099422f525,signs_-marta-bevacqua,Signs_,,landscape; nature,norway; svalbard,landscape; nature; norway; svalbard,yes
e01e83e7-6ce8-442f-b930-c4781c0f390c,crown-ditch-the-prairie-castle-kyler-zeleny,Crown Ditch & The Prairie Castle,,landscape; urban,north america,landscape; urban; north america,yes
4b513beb-22fd-4462-a176-df42bb24d114,bristol-1972-series-2-books-manfred-sundermann,Bristol 1972 series. 2 Books,,,,,no
9f123eae-f721-44a1-bdc2-c702c16377e3,gumsucker-rory-king,Gumsucker,,landscape; nature; portraits,australia; canberra,landscape; nature; portraits; australia; canberra,yes
57f1024c-bc27-4cf2-906d-dbb56cccdb18,slip-me-the-master-key-thomas-prior,Slip Me the Master Key,america,urban,new york; usa,america; urban; new york; usa,yes
d204b880-0708-44b2-a9f8-5bf87527bb69,the-land-of-haunted-forests-henry-roy,The Land of Haunted Forests,senegal,nature,casamance; senegal,senegal; nature; casamance,yes
82cf086c-dd15-4c2c-8a54-cdf9db99ce24,kill-me-softly-hot-fudge,kill me softly (キルミー ソフトリー),,,fussa; japan,fussa; japan,yes
188dd8c2-42eb-4dc1-b76a-734f4ed7b2c8,gathering-light-sam-laughlin,Gathering Light,scotland; forest,landscape; nature,scotland; southern scotland,scotland; forest; landscape; nature; southern scotland,yes
8bed6362-f3fd-40bf-ba36-1831de206462,the-cliff-yukihito-kono,The Cliff,fukui; japan; tojinbo,asia; landscape,japan; tojinbo,fukui; japan; tojinbo; asia; landscape,yes
786586e5-66f6-42a5-9ea3-9ec70eb60c87,the-last-book-thomas-prior-daniel-arnold,The Last Book,bruges,urban,new york; usa,bruges; urban; new york; usa,yes
a478a046-fef9-44ff-af8f-1884edb3770c,collecting-hands-monaris,Collecting Hands,,,,,no
346ca09b-c855-44ba-8564-3b70fac65220,the-last-stand-4th-edition-marc-wilson,The Last Stand,,,,,no
d414fbff-178b-4ebd-ab72-aa24df7ab4c3,more-somehow,More Somehow,,america,houston; usa,america; houston; usa,yes
2ef52a4f-f946-4eb8-b453-fa955e7ffd31,the-classroom-hicham-benohoud,The Classroom,,portraits; urban,marrakech; morocco,portraits; urban; marrakech; morocco,yes
e89308cd-2d31-4ac5-97a3-b89e61f00a16,bravo-felipe-romero-beltran,Bravo,america; mexico; rio bravo,portraits; urban,mexico; rio bravo,america; mexico; rio bravo; portraits; urban,yes
a69b3bb5-f484-4114-86ab-4058fc6b3c4b,journey-to-the-west-wei-jian-chan,Journey To The West,,asia; street,singapore; uk,asia; street; singapore; uk,yes
6ccd39b2-9ba8-44b6-8721-4dcfaec02877,close-to-home-laura-mccluskey,Close to Home,,nature; portraits,sheppey; uk,nature; portraits; sheppey; uk,yes
193af622-9d83-44a0-a1a6-12b226df8061,one-night-reprint-marc-wilson,One night,,,austria; czech republic; denmark; germany; italy; lithuania; moldova; poland; romania; ukraine,austria; czech republic; denmark; germany; italy; lithuania; moldova; poland; romania; ukraine,yes
9afeb1a2-999c-44ce-8e51-a8c2ef54470c,on-the-road-marc-wilson,On the road,,landscape,,landscape,yes
ce7e66f0-3b56-4c73-b8f0-04d2e3c322ee,broken-spectre-richard-mosse,Broken Spectre,amazon; brazil; environment,nature,amazon; brazil,amazon; brazil; environment; nature,yes
